Date,Front_Contract,Front_Close,Front_High,Front_Low,Front_Open,Front_Volume,Front_OI,FV1_Contract,FV1_Close,FV1_High,FV1_Low,FV1_Open,FV1_Volume,FV1_OI
06/12/2020,FVM20,125.703125,125.75,125.640625,125.6484375,1349,36251,FVU20,125.5,125.578125,125.4140625,125.5234375,604214,3403237
06/15/2020,FVM20,125.6953125,125.796875,125.6484375,125.75,991,36043,FVU20,125.4921875,125.65625,125.3984375,125.546875,588229,3400626
06/16/2020,FVM20,125.609375,125.640625,125.578125,125.640625,3763,35500,FVU20,125.3984375,125.5,125.3046875,125.421875,781750,3402889
06/17/2020,FVM20,125.640625,125.6640625,125.609375,125.609375,1305,34639,FVU20,125.4296875,125.4921875,125.359375,125.4140625,570407,3389018
06/18/2020,FVM20,125.6875,125.7109375,125.625,125.6953125,4961,33023,FVU20,125.4765625,125.5234375,125.390625,125.390625,482992,3400350
06/19/2020,FVM20,125.703125,125.734375,125.703125,125.7265625,2131,32332,FVU20,125.484375,125.546875,125.3359375,125.421875,413451,3398437
06/22/2020,FVM20,125.6640625,125.6640625,125.65625,125.6640625,1250,31997,FVU20,125.4453125,125.5625,125.4140625,125.53125,386798,3395333
06/23/2020,FVM20,125.71875,125.71875,125.703125,125.703125,5925,30026,FVU20,125.4921875,125.5234375,125.3828125,125.40625,525787,3417450
06/24/2020,FVM20,125.7578125,125.765625,125.7578125,125.765625,15712,27432,FVU20,125.53125,125.546875,125.3828125,125.453125,583194,3440058
06/25/2020,FVM20,125.765625,125.765625,125.75,125.75,3311,25208,FVU20,125.5390625,125.6015625,125.4921875,125.5,504442,3472707
06/26/2020,FVM20,125.8984375,125.9375,125.78125,125.78125,17841,23279,FVU20,125.6796875,125.7109375,125.5078125,125.515625,499353,3479611
06/29/2020,FVM20,125.9921875,126.125,125.9296875,125.9296875,489,23040,FVU20,125.7734375,125.8203125,125.640625,125.6796875,502197,3516844
06/30/2020,FVM20,125.984375,126.03125,125.984375,126.03125,2092,21468,FVU20,125.7421875,125.8515625,125.703125,125.8046875,730037,3533946
07/01/2020,FVU20,125.6015625,125.75,125.5703125,125.7421875,641674,3487181,FVZ20,125.640625,125.82421875,125.640625,125.775390625,49,49
07/02/2020,FVU20,125.703125,125.75,125.5234375,125.6015625,438459,3489453,FVZ20,125.7421875,125.796875,125.6953125,125.74609375,53,49
07/06/2020,FVU20,125.640625,125.7421875,125.5546875,125.7421875,405619,3472465,FVZ20,125.703125,125.76953125,125.69140625,125.716796875,58,49
07/07/2020,FVU20,125.6953125,125.7578125,125.6328125,125.65625,418117,3456501,FVZ20,125.7421875,125.7421875,125.6875,125.6875,62,109
07/08/2020,FVU20,125.7265625,125.7421875,125.6328125,125.7265625,438391,3470162,FVZ20,125.8046875,125.84765625,125.703125,125.703125,77,170
07/09/2020,FVU20,125.8125,125.8359375,125.671875,125.6796875,452605,3490154,FVZ20,125.953125,125.953125,125.71875,125.71875,298,364
07/10/2020,FVU20,125.6953125,125.890625,125.6484375,125.7578125,503267,3480164,FVZ20,125.8125,125.8125,125.7890625,125.7890625,70,404
07/13/2020,FVU20,125.6953125,125.75,125.6171875,125.671875,364921,3454867,FVZ20,125.828125,125.8515625,125.8125,125.828125,8,405
07/14/2020,FVU20,125.7734375,125.828125,125.6953125,125.734375,427877,3474830,FVZ20,125.90625,125.9375,125.90625,125.9375,2,407
07/15/2020,FVU20,125.7578125,125.796875,125.6484375,125.6796875,356583,3483091,FVZ20,125.8828125,125.8828125,125.7890625,125.828125,1717,2020
07/16/2020,FVU20,125.8046875,125.84375,125.71875,125.734375,320471,3493552,FVZ20,125.921875,125.921875,125.83984375,125.859375,3083,4834
07/17/2020,FVU20,125.765625,125.84375,125.7265625,125.796875,303499,3483624,FVZ20,125.8828125,125.890625,125.8828125,125.890625,700,5475
07/20/2020,FVU20,125.7421875,125.84375,125.7265625,125.7578125,341027,3480139,FVZ20,125.859375,125.96875,125.859375,125.96875,860,6331
07/21/2020,FVU20,125.8203125,125.8515625,125.7109375,125.7890625,383267,3456586,FVZ20,125.9375,125.9375,125.875,125.875,987,7312
07/22/2020,FVU20,125.8125,125.8671875,125.7734375,125.84375,385668,3444589,FVZ20,125.9375,125.984375,125.9375,125.984375,3291,10599
07/23/2020,FVU20,125.8203125,125.8515625,125.7734375,125.7890625,358132,3451736,FVZ20,125.9453125,125.96875,125.921875,125.921875,4472,14936
07/24/2020,FVU20,125.8046875,125.8671875,125.7734375,125.8046875,390578,3449212,FVZ20,125.9296875,125.96875,125.9296875,125.9453125,2214,17124
07/27/2020,FVU20,125.7421875,125.875,125.734375,125.7890625,448465,3474145,FVZ20,125.859375,125.96875,125.859375,125.96875,1563,18466
07/28/2020,FVU20,125.875,125.890625,125.703125,125.734375,437051,3483961,FVZ20,125.9921875,126.0078125,125.8515625,125.8515625,4418,20971
07/29/2020,FVU20,125.9453125,125.9765625,125.8203125,125.8515625,467133,3501452,FVZ20,126.078125,126.1171875,126.046875,126.0546875,3930,24683
07/30/2020,FVU20,126.046875,126.0703125,125.9296875,125.953125,453756,3481773,FVZ20,126.1875,126.1953125,126.1484375,126.1953125,160,24808
07/31/2020,FVU20,126.125,126.1640625,125.9921875,126.03125,731985,3454669,FVZ20,126.2734375,126.28125,126.15625,126.203125,2955,26962
08/03/2020,FVU20,126.078125,126.171875,126.0546875,126.171875,474348,3473599,FVZ20,126.21875,126.2890625,126.203125,126.28125,1071,27566
08/04/2020,FVU20,126.2109375,126.2421875,126.078125,126.1171875,439415,3483320,FVZ20,126.3671875,126.390625,126.25,126.25,2200,28631
08/05/2020,FVU20,126.09375,126.2421875,126.0625,126.2421875,504659,3438095,FVZ20,126.2421875,126.3828125,126.21875,126.3828125,2851,31081
08/06/2020,FVU20,126.125,126.2265625,126.046875,126.0546875,416810,3425891,FVZ20,126.2734375,126.34375,126.1953125,126.1953125,3356,33868
08/07/2020,FVU20,126.03125,126.171875,126.0078125,126.1171875,420309,3417423,FVZ20,126.1640625,126.3125,126.15625,126.3046875,2833,35927
08/10/2020,FVU20,126.015625,126.140625,125.9921875,126.0234375,359611,3434989,FVZ20,126.1484375,126.265625,126.140625,126.1640625,15902,50518
08/11/2020,FVU20,125.7265625,126.03125,125.71875,126.0,780090,3383018,FVZ20,125.828125,126.109375,125.828125,126.109375,23207,66504
08/12/2020,FVU20,125.7265625,125.8515625,125.6484375,125.796875,703232,3375673,FVZ20,125.84375,125.921875,125.765625,125.8984375,25593,80914
08/13/2020,FVU20,125.6171875,125.8046875,125.59375,125.6796875,607681,3369129,FVZ20,125.71875,125.921875,125.703125,125.828125,17621,91009
08/14/2020,FVU20,125.734375,125.765625,125.5859375,125.59375,536851,3386822,FVZ20,125.8359375,125.8671875,125.7109375,125.7109375,9654,97338
08/17/2020,FVU20,125.7890625,125.84375,125.734375,125.7421875,551942,3377741,FVZ20,125.8984375,125.9375,125.859375,125.859375,13896,104363
08/18/2020,FVU20,125.8203125,125.8671875,125.75,125.7734375,484743,3358550,FVZ20,125.9296875,125.96875,125.8671875,125.8828125,19677,119932
08/19/2020,FVU20,125.8359375,125.890625,125.7734375,125.84375,654932,3294460,FVZ20,125.953125,126.0,125.875,125.9609375,112239,177799
08/20/2020,FVU20,125.875,125.9375,125.7890625,125.7890625,627971,3271657,FVZ20,126.0,126.046875,125.921875,125.9296875,84690,216587
08/21/2020,FVU20,125.84375,125.9609375,125.8203125,125.84375,750160,3145930,FVZ20,125.96875,126.0859375,125.9453125,125.9765625,236142,323992
08/24/2020,FVU20,125.7890625,125.8984375,125.765625,125.8515625,1263789,2791811,FVZ20,125.9296875,126.03125,125.90625,125.9921875,810217,748851
08/25/2020,FVU20,125.75,125.7890625,125.6171875,125.78125,2430069,1936554,FVZ20,125.8828125,125.9296875,125.734375,125.9296875,1812991,1561048
08/26/2020,FVU20,125.75,125.765625,125.6171875,125.734375,2485285,852158,FVZ20,125.8671875,125.8828125,125.7421875,125.8671875,2022904,2534023
08/27/2020,FVU20,125.671875,125.8984375,125.6328125,125.75,1577154,326188,FVZ20,125.78125,126.0234375,125.7421875,125.875,1341784,3048356
08/28/2020,FVU20,125.859375,125.8984375,125.5625,125.6328125,659564,114797,FVZ20,125.9921875,126.015625,125.6796875,125.7421875,1006179,3222689
08/31/2020,FVU20,125.9140625,125.9296875,125.8046875,125.8828125,103682,88100,FVZ20,126.03125,126.0546875,125.921875,126.0,993097,3213917
09/01/2020,FVU20,125.9453125,125.953125,125.828125,125.8984375,35365,72403,FVZ20,126.0703125,126.078125,125.9296875,126.015625,657703,3174013
09/02/2020,FVU20,125.9375,125.9609375,125.875,125.953125,9164,68569,FVZ20,126.0546875,126.0859375,125.9921875,126.0625,543869,3128763
09/03/2020,FVU20,126.0234375,126.0546875,125.890625,125.9609375,12574,63707,FVZ20,126.15625,126.203125,126.0,126.0703125,544295,3145405
09/04/2020,FVU20,125.7109375,125.9765625,125.703125,125.96875,19373,54381,FVZ20,125.8125,126.1328125,125.796875,126.0859375,752247,3120318
09/08/2020,FVU20,125.859375,125.8828125,125.75,125.75,7239,49435,FVZ20,125.9765625,126.03125,125.8359375,125.859375,674419,3165931
09/09/2020,FVU20,125.84375,125.8984375,125.8046875,125.8984375,3005,47259,FVZ20,125.953125,126.0546875,125.90625,126.0078125,663559,3226668
09/10/2020,FVU20,125.8984375,125.9140625,125.8125,125.84375,1748,46402,FVZ20,126.015625,126.03125,125.890625,125.9375,615910,3218753
09/11/2020,FVU20,125.9609375,125.96875,125.8671875,125.8671875,2135,44399,FVZ20,126.078125,126.1015625,125.953125,125.9921875,501180,3229407
09/14/2020,FVU20,125.921875,125.9765625,125.921875,125.9609375,2738,43649,FVZ20,126.0390625,126.109375,126.015625,126.078125,374980,3237174
09/15/2020,FVU20,125.890625,125.9375,125.875,125.921875,1583,43599,FVZ20,126.0,126.046875,125.9765625,126.0390625,352819,3224920
09/16/2020,FVU20,125.875,125.9375,125.8671875,125.890625,4376,41451,FVZ20,125.984375,126.0625,125.9140625,125.9921875,537096,3203293
09/17/2020,FVU20,125.890625,125.9609375,125.890625,125.9609375,4553,37550,FVZ20,126.0078125,126.1171875,125.9453125,125.9453125,550207,3215380
09/18/2020,FVU20,125.8671875,125.9140625,125.84375,125.9140625,2298,36666,FVZ20,125.9765625,126.0390625,125.9375,125.9765625,403640,3221524
09/21/2020,FVU20,125.890625,125.9609375,125.890625,125.9375,1393,35937,FVZ20,126.015625,126.09375,125.9453125,125.953125,456153,3217684
09/22/2020,FVU20,125.9453125,125.953125,125.890625,125.9375,5950,35009,FVZ20,126.0703125,126.078125,125.9921875,126.015625,463526,3261983
09/23/2020,FVU20,125.890625,125.9609375,125.8828125,125.9375,800,34249,FVZ20,126.0078125,126.09375,125.96875,126.03125,535782,3272147
09/24/2020,FVU20,125.90625,125.9140625,125.90625,125.9140625,6,34146,FVZ20,126.0234375,126.0546875,125.9921875,126.0,531339,3288122
09/25/2020,FVU20,125.953125,126.015625,125.953125,125.9921875,6603,34002,FVZ20,126.0703125,126.1171875,125.9921875,126.015625,427251,3307921
09/28/2020,FVU20,125.9453125,125.9609375,125.9453125,125.953125,2193,31985,FVZ20,126.0625,126.1015625,126.015625,126.0703125,405648,3291975
09/29/2020,FVU20,126.0078125,126.0625,125.984375,125.984375,7282,30515,FVZ20,126.1328125,126.140625,126.0703125,126.1015625,481476,3256535
09/30/2020,FVU20,125.921875,126.0078125,125.921875,125.9609375,622,30147,FVZ20,126.03125,126.1484375,125.9765625,126.1171875,888154,3198466
10/01/2020,FVZ20,126.0234375,126.0625,125.875,125.984375,678447,3172631,FVH21,126.40625,126.40625,125.998046875,126.12109375,777135,123
10/02/2020,FVZ20,125.953125,126.109375,125.921875,126.015625,643708,3163436,FVH21,126.3359375,126.3359375,126.01953125,126.125,666116,123
10/05/2020,FVZ20,125.7578125,125.9921875,125.6953125,125.9375,642787,3179377,FVH21,126.125,126.1484375,126.041015625,126.12890625,555097,123
10/06/2020,FVZ20,125.7890625,125.8515625,125.6953125,125.703125,825118,3155869,FVH21,126.15625,126.15625,126.0625,126.1328125,444078,123
10/07/2020,FVZ20,125.6640625,125.828125,125.6328125,125.8203125,631259,3159750,FVH21,126.03125,126.1484375,126.03125,126.13671875,333059,123
10/08/2020,FVZ20,125.765625,125.7734375,125.6640625,125.671875,521110,3142356,FVH21,126.1328125,126.1484375,126.10546875,126.140625,222040,123
10/09/2020,FVZ20,125.7109375,125.78125,125.65625,125.703125,563901,3118562,FVH21,126.078125,126.1484375,126.078125,126.14453125,111021,123
10/12/2020,FVZ20,125.7265625,125.75,125.6953125,125.703125,98879,3109754,FVH21,126.09375,126.1484375,126.09375,126.1484375,2,125
10/13/2020,FVZ20,125.890625,125.8984375,125.734375,125.7421875,536601,3111741,FVH21,126.265625,126.265625,126.13125,126.13125,4,125
10/14/2020,FVZ20,125.890625,125.9296875,125.84375,125.8671875,464940,3132693,FVH21,126.28125,126.28125,126.1140625,126.1140625,5,125
10/15/2020,FVZ20,125.84375,125.96875,125.8203125,125.875,489277,3118011,FVH21,126.21875,126.21875,126.096875,126.096875,807,925
10/16/2020,FVZ20,125.8203125,125.8984375,125.78125,125.84375,476681,3120746,FVH21,126.1875,126.1875,126.0796875,126.0796875,826,925
10/19/2020,FVZ20,125.7578125,125.8125,125.6953125,125.8046875,576121,3103660,FVH21,126.109375,126.109375,126.0625,126.0625,844,1766
10/20/2020,FVZ20,125.71875,125.7734375,125.6796875,125.734375,553288,3103100,FVH21,126.0546875,126.1171875,126.03125,126.03125,791,2550
10/21/2020,FVZ20,125.671875,125.7421875,125.59375,125.7265625,680155,3102226,FVH21,126.0078125,126.015625,125.96875,126.0,396,2935
10/22/2020,FVZ20,125.5703125,125.703125,125.515625,125.6484375,701738,3078086,FVH21,125.8984375,125.9921875,125.84375,125.96875,1531,4392
10/23/2020,FVZ20,125.578125,125.640625,125.515625,125.5546875,589575,3061448,FVH21,125.90625,125.9140625,125.875,125.90625,215,4593
10/26/2020,FVZ20,125.6796875,125.71875,125.5625,125.5625,474298,3056277,FVH21,126.0078125,126.0234375,125.984375,125.984375,660,4945
10/27/2020,FVZ20,125.7578125,125.7734375,125.6484375,125.65625,474890,3088743,FVH21,126.09375,126.1015625,126.078125,126.078125,734,5446
10/28/2020,FVZ20,125.765625,125.8515625,125.75,125.7734375,869015,3122069,FVH21,126.1015625,126.1015625,126.01171875,126.0859375,314,5655
10/29/2020,FVZ20,125.6484375,125.8125,125.6171875,125.765625,935372,3166298,FVH21,125.96875,126.09375,125.9453125,126.09375,1030,6442
10/30/2020,FVZ20,125.6015625,125.71875,125.5703125,125.65625,1062337,3168006,FVH21,125.9140625,125.9375,125.8984375,125.9296875,4348,9900
11/02/2020,FVZ20,125.6015625,125.703125,125.578125,125.59375,733231,3106642,FVH21,125.90625,126.0,125.8984375,125.8984375,1817,11262
11/03/2020,FVZ20,125.5390625,125.6171875,125.453125,125.6171875,670426,3107228,FVH21,125.84375,125.875,125.7578125,125.875,436,11379
11/04/2020,FVZ20,125.859375,125.8828125,125.3828125,125.46875,1353635,3149977,FVH21,126.1953125,126.21875,125.7578125,125.7578125,2053,12012
11/05/2020,FVZ20,125.7890625,125.921875,125.734375,125.8359375,761296,3136744,FVH21,126.1328125,126.2734375,126.078125,126.171875,1027,12332
11/06/2020,FVZ20,125.65625,125.8515625,125.5859375,125.8359375,758799,3107265,FVH21,125.9765625,126.171875,125.9375,126.1640625,2898,14406
11/09/2020,FVZ20,125.2734375,125.75,125.1875,125.6328125,1455387,3131970,FVH21,125.5546875,126.0546875,125.4765625,125.96875,4852,16611
11/10/2020,FVZ20,125.2109375,125.3984375,125.1953125,125.3671875,976265,3145173,FVH21,125.484375,125.6796875,125.484375,125.6640625,17291,29842
11/11/2020,FVZ20,125.25,125.2890625,125.1484375,125.2421875,218716,3140735,FVH21,125.53125,125.5625,125.421875,125.5,5515,28955
11/12/2020,FVZ20,125.5,125.53125,125.265625,125.265625,982961,3179441,FVH21,125.8046875,125.8359375,125.6015625,125.609375,10360,34989
11/13/2020,FVZ20,125.4765625,125.5546875,125.4453125,125.515625,620679,3171172,FVH21,125.7890625,125.875,125.7578125,125.828125,9570,41793
11/16/2020,FVZ20,125.453125,125.5390625,125.390625,125.46875,681303,3155678,FVH21,125.75,125.8359375,125.6875,125.75,27933,59276
11/17/2020,FVZ20,125.546875,125.5703125,125.421875,125.453125,640690,3123232,FVH21,125.8515625,125.8828125,125.7421875,125.7734375,14799,67229
11/18/2020,FVZ20,125.4921875,125.6015625,125.453125,125.5625,836700,3055774,FVH21,125.8046875,125.9140625,125.7734375,125.875,129826,152726
11/19/2020,FVZ20,125.5546875,125.609375,125.5,125.5,901980,2902133,FVH21,125.8671875,125.9296875,125.828125,125.84375,361814,353699
11/20/2020,FVZ20,125.6015625,125.640625,125.5546875,125.6015625,956448,2614443,FVH21,125.921875,125.9609375,125.875,125.9296875,513741,684362
11/23/2020,FVZ20,125.5546875,125.625,125.515625,125.6171875,2498166,1794187,FVH21,125.875,125.9375,125.8203125,125.9375,1938789,1532570
11/24/2020,FVZ20,125.5546875,125.59375,125.5234375,125.578125,2103648,879158,FVH21,125.875,125.90625,125.84375,125.890625,1727582,2452437
11/25/2020,FVZ20,125.5703125,125.640625,125.5078125,125.5390625,1297995,273056,FVH21,125.8984375,125.96875,125.8203125,125.859375,1152200,2979367
11/27/2020,FVZ20,125.671875,125.671875,125.5546875,125.5546875,314013,149404,FVH21,126.0,126.0,125.8671875,125.875,415503,3082921
11/30/2020,FVZ20,125.6953125,125.7265625,125.6171875,125.65625,141164,110255,FVH21,126.03125,126.0546875,125.9375,125.984375,1024050,3083301
12/01/2020,FVZ20,125.390625,125.71875,125.3671875,125.6953125,100090,90994,FVH21,125.6796875,126.046875,125.6484375,126.0234375,1284126,3044716
12/02/2020,FVZ20,125.4375,125.4921875,125.3671875,125.46875,37090,81914,FVH21,125.71875,125.796875,125.640625,125.71875,822166,3043284
12/03/2020,FVZ20,125.5234375,125.578125,125.4375,125.46875,28691,76104,FVH21,125.8203125,125.8828125,125.71875,125.7578125,721765,3062872
12/04/2020,FVZ20,125.46875,125.5703125,125.4140625,125.5703125,25973,74474,FVH21,125.734375,125.8984375,125.671875,125.875,728963,3071211
12/07/2020,FVZ20,125.6015625,125.609375,125.4765625,125.4921875,4458,71758,FVH21,125.8984375,125.9140625,125.71875,125.75,580566,3073083
12/08/2020,FVZ20,125.6015625,125.6875,125.6015625,125.625,5013,69486,FVH21,125.90625,125.9921875,125.8515625,125.9140625,596425,3072549
12/09/2020,FVZ20,125.5234375,125.546875,125.4921875,125.53125,2736,69331,FVH21,125.8125,125.8828125,125.765625,125.875,607259,3066282
12/10/2020,FVZ20,125.65625,125.65625,125.5625,125.5703125,11395,67939,FVH21,125.953125,125.96875,125.84375,125.8515625,626094,3107676
12/11/2020,FVZ20,125.78125,125.8125,125.640625,125.640625,3110,65814,FVH21,126.09375,126.1328125,125.9296875,125.9375,739283,3122317
12/14/2020,FVZ20,125.78125,125.78125,125.6484375,125.7109375,8169,63132,FVH21,126.09375,126.109375,125.9375,126.046875,534132,3125821
12/15/2020,FVZ20,125.7109375,125.7734375,125.703125,125.7734375,3715,59907,FVH21,126.015625,126.109375,126.0,126.09375,543750,3130687
12/16/2020,FVZ20,125.7421875,125.75,125.671875,125.7421875,1591,59796,FVH21,126.0390625,126.0859375,125.921875,126.0546875,692939,3135688
12/17/2020,FVZ20,125.703125,125.796875,125.671875,125.71875,1035,59384,FVH21,126.0,126.1328125,125.9375,126.0546875,739903,3137651
12/18/2020,FVZ20,125.6953125,125.703125,125.6875,125.6875,13362,53614,FVH21,125.984375,126.0625,125.96875,125.9921875,489211,3152783
12/21/2020,FVZ20,125.6796875,125.8671875,125.6796875,125.8046875,1443,53055,FVH21,125.9765625,126.1875,125.953125,125.9765625,673435,3125436
12/22/2020,FVZ20,125.765625,125.80859375,125.703125,125.77734375,8309,53055,FVH21,126.0625,126.078125,125.96875,125.9765625,443311,3132991
12/23/2020,FVZ20,125.734375,125.75,125.6953125,125.75,368,53156,FVH21,126.0234375,126.1171875,125.953125,126.0703125,589560,3131440
12/24/2020,FVZ20,125.765625,125.765625,125.69921875,125.75,74,53156,FVH21,126.0625,126.0859375,126.0078125,126.03125,194669,3147045
12/28/2020,FVZ20,125.78125,125.78125,125.703125,125.75,1002,53016,FVH21,126.078125,126.109375,125.96875,126.0859375,506628,3168674
12/29/2020,FVZ20,125.7890625,125.7890625,125.7578125,125.7578125,8709,52919,FVH21,126.0859375,126.1171875,126.0390625,126.109375,463815,3220156
12/30/2020,FVZ20,125.8125,125.8125,125.8125,125.8125,259,52660,FVH21,126.1171875,126.1328125,126.015625,126.0703125,429537,3237231
12/31/2020,FVZ20,125.859375,125.8671875,125.8125,125.8125,247,52686,FVH21,126.1640625,126.1875,126.1015625,126.1171875,626489,3238502
01/04/2021,FVH21,126.203125,126.2265625,126.0703125,126.140625,776875,3230177,FVM21,126.15625,126.15625,126.075,126.08958333333334,569570,1
01/05/2021,FVH21,126.078125,126.21875,126.0625,126.21875,674296,3198000,FVM21,126.03125,126.12291666666667,126.03125,126.06197916666666,512651,1
01/06/2021,FVH21,125.7890625,126.125,125.7421875,126.0859375,1519420,3164823,FVM21,125.7421875,126.090625,125.7421875,126.034375,455731,1
01/07/2021,FVH21,125.7109375,125.84375,125.6640625,125.8046875,905762,3201294,FVM21,125.609375,126.05833333333334,125.609375,126.00677083333333,398812,1
01/08/2021,FVH21,125.59375,125.703125,125.5234375,125.6640625,1179277,3200481,FVM21,125.4921875,126.02604166666667,125.4921875,125.97916666666667,341893,1
01/11/2021,FVH21,125.515625,125.6484375,125.46875,125.5546875,859575,3229430,FVM21,125.4140625,125.99375,125.4140625,125.9515625,284974,1
01/12/2021,FVH21,125.484375,125.5234375,125.3515625,125.46875,1188201,3240421,FVM21,125.34375,125.96145833333334,125.34375,125.92395833333333,228055,1
01/13/2021,FVH21,125.6171875,125.6484375,125.453125,125.4921875,1081422,3185146,FVM21,125.4765625,125.92916666666666,125.4765625,125.89635416666667,171136,1
01/14/2021,FVH21,125.578125,125.7109375,125.515625,125.625,994290,3195757,FVM21,125.4375,125.896875,125.4375,125.86875,114216,1
01/15/2021,FVH21,125.71875,125.75,125.5703125,125.5703125,743819,3177100,FVM21,125.578125,125.86458333333333,125.578125,125.84114583333333,57297,1
01/19/2021,FVH21,125.765625,125.7890625,125.6171875,125.7265625,771310,3228181,FVM21,125.546875,125.83229166666666,125.546875,125.81354166666667,378,379
01/20/2021,FVH21,125.7734375,125.8125,125.703125,125.78125,681113,3250924,FVM21,125.53125,125.8,125.53125,125.7859375,300,579
01/21/2021,FVH21,125.78125,125.8046875,125.6796875,125.7890625,667806,3282434,FVM21,125.5078125,125.76770833333333,125.5078125,125.75833333333334,282,427
01/22/2021,FVH21,125.84375,125.8671875,125.765625,125.7734375,753000,3309323,FVM21,125.5703125,125.73541666666667,125.5703125,125.73072916666666,142,427
01/25/2021,FVH21,125.9609375,126.0,125.8203125,125.859375,700183,3303348,FVM21,125.6875,125.703125,125.6875,125.703125,1,428
01/26/2021,FVH21,125.953125,126.0,125.921875,125.984375,667235,3368120,FVM21,125.6796875,125.7109375,125.671875,125.7109375,1019,1318
01/27/2021,FVH21,126.0234375,126.078125,125.921875,125.953125,735423,3401336,FVM21,125.765625,125.765625,125.63671875,125.68359375,5138,5254
01/28/2021,FVH21,125.9296875,126.03125,125.8671875,126.0078125,1048897,3485505,FVM21,125.6640625,125.6640625,125.6015625,125.65625,6450,11223
01/29/2021,FVH21,125.875,126.0,125.8203125,125.9296875,1321401,3523378,FVM21,125.6015625,125.6796875,125.6015625,125.6640625,17554,27665
02/01/2021,FVH21,125.96875,126.0234375,125.9375,125.9765625,737538,3502849,FVM21,125.6953125,125.7265625,125.671875,125.671875,1139,28654
02/02/2021,FVH21,125.875,125.9921875,125.859375,125.9609375,776322,3502094,FVM21,125.59375,125.6328125,125.59375,125.59375,7601,35580
02/03/2021,FVH21,125.8046875,125.8984375,125.7734375,125.8984375,763009,3471831,FVM21,125.515625,125.546875,125.5,125.546875,4011,39169
02/04/2021,FVH21,125.8203125,125.8359375,125.734375,125.78125,745823,3464246,FVM21,125.53125,125.53125,125.453125,125.484375,2855,40935
02/05/2021,FVH21,125.796875,125.8984375,125.703125,125.8125,1118767,3469960,FVM21,125.5,125.5859375,125.453125,125.53125,4706,44870
02/08/2021,FVH21,125.7421875,125.8125,125.703125,125.8125,785199,3445454,FVM21,125.4453125,125.4921875,125.40625,125.484375,6158,50084
02/09/2021,FVH21,125.75,125.7890625,125.703125,125.734375,744128,3399583,FVM21,125.4453125,125.4765625,125.4140625,125.4140625,3974,52112
02/10/2021,FVH21,125.8515625,125.8828125,125.6953125,125.734375,908940,3429439,FVM21,125.5546875,125.5859375,125.3984375,125.4375,10068,55549
02/11/2021,FVH21,125.84375,125.90625,125.8125,125.875,770587,3459245,FVM21,125.5546875,125.59375,125.53125,125.5703125,12694,58210
02/12/2021,FVH21,125.7421875,125.875,125.6953125,125.828125,762213,3450664,FVM21,125.4296875,125.5703125,125.3828125,125.5546875,18189,72819
02/16/2021,FVH21,125.390625,125.703125,125.3359375,125.6875,1825919,3410361,FVM21,125.0390625,125.359375,124.984375,125.359375,117130,110103
02/17/2021,FVH21,125.40625,125.484375,125.234375,125.3359375,1656125,3339681,FVM21,125.0546875,125.1328125,124.8671875,124.984375,134085,177085
02/18/2021,FVH21,125.4765625,125.53125,125.3671875,125.4765625,1190513,3264625,FVM21,125.1328125,125.1796875,125.0078125,125.1328125,196800,258066
02/19/2021,FVH21,125.3515625,125.5,125.3046875,125.46875,1930386,3087368,FVM21,124.96875,125.1484375,124.921875,125.109375,898007,683584
02/22/2021,FVH21,125.2734375,125.390625,125.1875,125.359375,2404332,2467692,FVM21,124.8984375,125.0078125,124.7890625,124.9765625,1269184,1280718
02/23/2021,FVH21,125.3515625,125.4296875,125.2578125,125.265625,3092090,1407398,FVM21,124.984375,125.0546875,124.875,124.8828125,2255055,2380504
02/24/2021,FVH21,125.203125,125.484375,125.125,125.421875,2892543,421055,FVM21,124.8359375,125.1171875,124.75,125.0546875,2478712,3399490
02/25/2021,FVH21,124.3359375,125.25,124.0078125,125.2421875,1261316,167960,FVM21,123.921875,124.8828125,123.5546875,124.875,2835627,3525804
02/26/2021,FVH21,124.4140625,124.78125,124.1328125,124.2421875,140746,120216,FVM21,123.96875,124.3671875,123.6953125,123.8125,2296725,3499129
03/01/2021,FVH21,124.75,124.8671875,124.6640625,124.7265625,34578,44572,FVM21,124.3359375,124.46875,124.2109375,124.25,1517071,3489261
03/02/2021,FVH21,124.9375,125.09375,124.734375,124.8203125,26102,36131,FVM21,124.5390625,124.609375,124.3203125,124.421875,954527,3464783
03/03/2021,FVH21,124.6796875,124.984375,124.59375,124.984375,9693,31233,FVM21,124.265625,124.59375,124.171875,124.578125,1132039,3486653
03/04/2021,FVH21,124.453125,124.765625,124.40625,124.625,28702,28285,FVM21,124.0078125,124.3828125,123.9453125,124.234375,1276249,3498876
03/05/2021,FVH21,124.4296875,124.484375,124.1640625,124.453125,30977,18764,FVM21,123.96875,124.0859375,123.6796875,123.96875,1465418,3468335
03/08/2021,FVH21,124.125,124.328125,124.0625,124.296875,20105,18103,FVM21,123.625,123.8671875,123.5546875,123.828125,1110497,3439707
03/09/2021,FVH21,124.265625,124.3203125,124.0859375,124.0859375,3049,18376,FVM21,123.78125,123.8515625,123.5859375,123.6015625,1195561,3435563
03/10/2021,FVH21,124.40625,124.4140625,124.2265625,124.28125,3662,17770,FVM21,123.9375,123.9921875,123.7265625,123.8515625,1123342,3452644
